r_over_a,exact,L_2,L_4,L_8,L_16,L_32
0.32012024048096194,0.8210003417002231,0.6703101230026324,0.8835618171885954,0.8334168609103054,0.8216065495532644,0.8210022363125727
0.3220440881763527,0.8174650800490241,0.6636564644418548,0.8820809275042886,0.8305984573684383,0.8181376979563051,0.8174673935684906
0.3239679358717435,0.813930851139159,0.6569629387470219,0.8806537103527121,0.827817405359809,0.8146766690937038,0.8139336727397769
0.3258917835671343,0.8103978261750242,0.6502295459181336,0.8792812866519143,0.8250754577402365,0.8112242791633878,0.8104012632881218
0.32781563126252505,0.8068661738777493,0.64345628595519,0.8779647839962142,0.822374422373136,0.8077813985037892,0.8068703557830939
0.32973947895791583,0.8033360604977927,0.6366431588581911,0.8767053366562023,0.8197161638095167,0.8043489561721023,0.8033411425925492
0.3316633266533066,0.7998076498279902,0.6297901646271368,0.8755040855787389,0.8171026050041554,0.800927944858624,0.7998138186961044
0.3335871743486974,0.7962811032170359,0.6228973032620272,0.874362178386956,0.8145357290684139,0.7975194261594564,0.7962885826428755
0.33551102204408817,0.7927565795833886,0.6159645747628623,0.8732807693802558,0.8120175810601611,0.7941245362311671,0.7927656376782063
0.33743486973947895,0.7892342354295738,0.608991979129642,0.8722610195343115,0.8095502698112783,0.7907444918524068,0.789245193068169
0.3393587174348697,0.7857142248568743,0.6019795163623664,0.8713040965010671,0.8071359697932122,0.7873805969189384,0.7857274656553231
0.3412825651302605,0.7821966995803907,0.5949271864610354,0.8704111746087374,0.8047769230210557,0.7840342494000787,0.7822126816846606
0.3432064128256513,0.7786818089444517,0.587834989425649,0.8695834348618081,0.8024754409966345,0.7807069487861785,0.7787010789449327
0.34513026052104206,0.7751696999383667,0.5807029252562073,0.8688220649410352,0.800233906691078,0.7774003040584525,0.7751929092778026
0.34705410821643284,0.7716605172124963,0.5735309939527105,0.8681282592034464,0.7980547765673616,0.7741160422142853,0.7716884415156201
0.3489779559118236,0.7681544030946325,0.566319195515158,0.867503218682339,0.7959405826433029,0.7708560173829916,0.7681879649182157
0.3509018036072144,0.76465149760667,0.5590675299435504,0.8669481510872825,0.7938939345955056,0.767622220569004,0.7646917931902053
0.3528256513026052,0.761151938481554,0.5517759972378874,0.8664642708041159,0.791917521904737,0.7644167900615142,0.7612002691729963
0.35474949899799596,0.7576558611804969,0.544444597398169,0.8660527988949496,0.7900141160432398,0.7612420225517833,0.7577137703203337
0.3566733466933868,0.7541633989104346,0.5370733304243952,0.8657149630981649,0.7881865727044729,0.7581003850016044,0.7542327150830048
0.3585971943887776,0.7506746826417289,0.5296621963165662,0.8654519978284136,0.7864378340757784,0.7549945273087884,0.7507575703475797
0.36052104208416835,0.7471898411260858,0.5222111950746817,0.8652651441766185,0.7847709311544833,0.7519272958180713,0.7472888600961622
0.36244488977955913,0.7437090009146864,0.514720326698742,0.8651556499099731,0.7831889861079371,0.7489017477284395,0.7438271754794044
