b_over_a,image_energy_U,signed_radial_force_F
0.7295325542570951,-1.0688733862046085,-3.3339355130129937
0.7310851419031719,-1.0740803639392744,-3.373661484215764
0.7326377295492487,-1.07934955412504,-3.414078514968798
0.7341903171953255,-1.0846820422106331,-3.455202809056884
0.7357429048414023,-1.0900789391709929,-3.4970510476200487
0.737295492487479,-1.0955413822614963,-3.539640406130718
0.7388480801335559,-1.1010705357990878,-3.5829885720794667
0.7404006677796326,-1.1066675919714388,-3.6271137634033996
0.7419532554257094,-1.1123337716753214,-3.6720347476929955
0.7435058430717862,-1.1180703253854283,-3.717770862215226
0.745058430717863,-1.1238785340549398,-3.7643420347928407
0.7466110183639398,-1.1297597100492,-3.8117688055819126
0.7481636060100166,-1.1357151981139328,-3.8600723497920963
0.7497161936560934,-1.1417463763794904,-3.9092745013965
0.7512687813021702,-1.147854657402717,-3.959397777880762
0.752821368948247,-1.1540414892480775,-4.0104654060837115
0.7543739565943238,-1.160308356609788,-4.06250134918498
0.7559265442404006,-1.1666567819767764,-4.115530334898124
0.7574791318864774,-1.1730883268423902,-4.169577884931191
0.7590317195325542,-1.179604592960869,-4.224670345780246
0.760584307178631,-1.1862072236527097,-4.280834920925299
0.7621368948247078,-1.1928979051611517,-4.33809970450202
0.7636894824707846,-1.1996783680621363,-4.396493716527116
0.7652420701168614,-1.2065503887302167,-4.456046939759827
0.7667946577629382,-1.2135157908630252,-4.516790358286979
0.768347245409015,-1.2205764470670426,-4.578755997924292
0.7698998330550918,-1.2277342805075708,-4.641976968532339
0.7714524207011686,-1.2349912666259548,-4.706487508351544
0.7730050083472454,-1.2423494349272788,-4.772323030467083
