theta_over_pi,sigma_b_0p25,sigma_b_0p45,sigma_b_0p65,sigma_b_0p8
0.15736766809728184,-0.1519458243550382,-0.24150350903393136,-0.31325452954019467,-0.2570589157234381
0.15879828326180256,-0.15155455660307096,-0.2398116893705625,-0.3086100489697476,-0.25145779793744405
0.1602288984263233,-0.1511617451446839,-0.2381257614450681,-0.3040421482544071,-0.24601324804311858
0.16165951359084407,-0.15076742944756982,-0.23644592094914763,-0.2995497640933892,-0.2407201192284219
0.1630901287553648,-0.15037164882057982,-0.2347723571353076,-0.29513183060564874,-0.23557345275802258
0.16452074391988555,-0.14997444240698107,-0.23310525289386166,-0.2907872806082677,-0.2305684707469277
0.16595135908440628,-0.14957584917785866,-0.23144478483233769,-0.2865150468141197,-0.22570056920247197
0.16738197424892703,-0.14917590792566165,-0.22979112335712218,-0.28231406295230144,-0.22096531132707617
0.16881258941344776,-0.14877465725789524,-0.22814443275716934,-0.27818326481474387,-0.21635842107409212
0.17024320457796852,-0.1483721355909571,-0.22650487128961014,-0.2741215912323123,-0.2118757769489789
0.17167381974248924,-0.14796838114412092,-0.22487259126709985,-0.27012798498363483,-0.207513406048065
0.17310443490701,-0.14756343193366547,-0.2232477391467482,-0.26620139363979384,-0.20326747832715908
0.17453505007153072,-0.14715732576715007,-0.22163045562047914,-0.2623407703479292,-0.19913430109234567
0.1759656652360515,-0.1467501002378367,-0.22002087570667334,-0.2585450745566991,-0.19511031370537685
0.17739628040057223,-0.14634179271925862,-0.21841912884295184,-0.25481327268645987,-0.19119208249619243
0.17882689556509299,-0.14593244035993516,-0.21682533897996092,-0.2511443387469155,-0.187376295875214
0.1802575107296137,-0.14552208007823295,-0.215239624676027,-0.24753725490490674,-0.18365975963821862
0.18168812589413447,-0.1451107485573732,-0.2136620991925509,-0.24399101200490245,-0.18003939245674
0.1831187410586552,-0.14469848224058424,-0.21209287059002035,-0.24050461004466456,-0.17651222154712723
0.18454935622317595,-0.1442853173264003,-0.2105320418245184,-0.23707705860846867,-0.173075378511552
0.18597997138769667,-0.14387128976410396,-0.20897971084461575,-0.23370737726016108,-0.1697260953444463
0.18741058655221743,-0.14345643524931384,-0.2074359706885352,-0.23039459589824846,-0.1664617005980365
0.18884120171673816,-0.14304078921971575,-0.2059009095814838,-0.22713775507512776,-0.1632796157008257
0.1902718168812589,-0.14262438685093648,-0.20437461103305157,-0.22393590628246768,-0.1601773514230687
0.1917024320457797,-0.14220726305256043,-0.20285715393457898,-0.22078811220468034,-0.15715250448347484
0.19313304721030042,-0.14178945246428756,-0.20134861265640294,-0.21769344694232642,-0.15420275429156063
0.19456366237482117,-0.141370989452232,-0.1998490571448916,-0.21465099620722294,-0.151325859820269
0.1959942775393419,-0.14095190810536004,-0.19835855301918556,-0.21165985749094307,-0.1485196566036513
0.19742489270386265,-0.14053224223206753,-0.1968771616675643,-0.2087191402083165,-0.14578205385459683
0.19885550786838338,-0.14011202535689418,-0.19540494034336364,-0.20582796581746926,-0.14311103169777564
0.20028612303290413,-0.13969129071737546,-0.1939419422603729,-0.20298546791786906,-0.1405046385131346
0.20171673819742486,-0.13927007126102872,-0.19248821668764132,-0.20019079232776862,-0.1379609883854614
0.20314735336194562,-0.13884839964247456,-0.19104380904363363,-0.1974430971423788,-0.13547825865570262
0.20457796852646634,-0.1384263082206911,-0.1896087609896719,-0.1947415527740326,-0.13305468756988292
0.20600858369098712,-0.1380038290563993,-0.1881831105226069,-0.1920853419755422,-0.1306885720216358
0.20743919885550788,-0.13758099390957962,-0.18676689206666794,-0.18947365984789,-0.12837826538451091
0.2088698140200286,-0.13715783423711692,-0.18536013656443853,-0.1869057138333354,-0.12612217543037305
0.21030042918454936,-0.1367343811905735,-0.1839628715669146,-0.18438072369496789,-0.12391876233035715
0.21173104434907009,-0.13631066561408792,-0.18257512132259837,-0.18189792148367698,-0.12176653673498111
0.21316165951359084,-0.13588671804239902,-0.18119690686559153,-0.17945655149346487,-0.11966405793015948
0.21459227467811157,-0.1354625686989921,-0.17982824610264678,-0.1770558702059743,-0.11760993206598847
0.21602288984263232,-0.13503824749436782,-0.17846915389914722,-0.17469514622505983,-0.1156028104553051
0.21745350500715305,-0.1346137840244303,-0.17711964216397863,-0.17237366020218384,-0.11364138793914261
0.2188841201716738,-0.13418920756899402,-0.17577971993326882,-0.17009070475337706,-0.1117244013163232
0.22031473533619453,-0.133764547090407,-0.17444939345296567,-0.16784558436846067,-0.10985062783454588
0.2217453505007153,-0.13333983123228946,-0.17312866626023193,-0.16563761531319088,-0.10801888374043309
0.22317596566523604,-0.13291508831838558,-0.1718175392636345,-0.16346612552494616,-0.10622802288610786
0.2246065808297568,-0.1324903463515271,-0.1705160108221098,-0.16133045450254252,-0.1044769353899737
0.22603719599427752,-0.13206563301270638,-0.1692240768226884,-0.15922995319073036,-0.10276454634946683
